generation;mean_p;mean_t;meanfrs;meanmrs;varp;vart;covpt;varfrs;varmrs;surviving_males;surviving_females;N;
128830;-0.0218255;-0.148591;9.79798;9.56832;0.00502233;0.00690841;5.49888e-05;1.97939;99.4176;2537;2425;5000;
128840;-0.0260737;-0.147695;9.89178;9.8523;0.00466009;0.00655449;-3.65675e-06;1.07045;101.415;2495;2468;5000;
128850;-0.0236774;-0.137755;9.86842;9.91974;0.00436509;0.00577889;4.48485e-05;1.29848;98.2279;2497;2475;5000;
128860;-0.0240105;-0.138869;9.86656;10.2406;0.00464491;0.00613132;7.33448e-05;1.31657;102.838;2456;2514;5000;
128870;-0.0231408;-0.136075;9.57607;9.57997;0.00484786;0.00597351;6.32049e-05;4.05959;97.8042;2539;2417;5000;
128880;-0.0207586;-0.139086;9.78157;9.85496;0.00536442;0.00590517;-2.5026e-05;2.13656;101.429;2501;2463;5000;
128890;-0.0190603;-0.13705;9.77025;10.2385;0.005266;0.00555477;4.09014e-05;2.24472;98.5451;2454;2509;5000;
128900;-0.0153094;-0.134256;9.92529;10.2727;0.00512668;0.00603057;5.51215e-05;0.741567;101.472;2437;2524;5000;
128910;-0.0133544;-0.139143;10;10.1684;0.00512005;0.00593546;-8.73456e-05;0;106.146;2433;2536;5000;
128920;-0.0102701;-0.139714;10;10.0197;0.00527878;0.00580662;-5.04456e-05;0;104.459;2419;2539;5000;
128930;-0.00828105;-0.136814;9.7514;9.59298;0.0052364;0.00586096;5.67941e-06;2.42417;92.6516;2534;2432;5000;
128940;-0.00721993;-0.136552;9.6885;9.53125;0.00527378;0.00595342;1.19619e-05;3.01798;96.0543;2533;2426;5000;
128950;-0.0167767;-0.12722;10;9.84344;0.0054441;0.00640539;-0.000132238;0;111.13;2451;2515;5000;
128960;-0.0132718;-0.132673;10;9.64411;0.00544478;0.0065175;5.15612e-05;0;96.1972;2503;2466;5000;
128970;-0.0156606;-0.136274;10;9.98028;0.00563555;0.00673112;-0.000126103;0;105.128;2425;2530;5000;
128980;-0.0150641;-0.134372;10;10.2961;0.00578141;0.00626923;-0.000172979;0;104.78;2406;2538;5000;
128990;-0.0157289;-0.131667;9.8265;10.0528;0.00561527;0.00616553;-0.000161694;1.70491;98.7391;2475;2492;5000;
129000;-0.0151488;-0.136674;9.68073;9.79294;0.00548953;0.00627864;-3.5016e-06;3.09081;94.1918;2522;2456;5000;
129010;-0.00936498;-0.141867;9.71246;9.61138;0.00633298;0.00634779;0.000172573;2.79272;97.5653;2534;2432;5000;
129020;-0.0109528;-0.149503;10;10.1964;0.0062751;0.0070003;0.000166467;0;101.404;2414;2544;5000;
129030;-0.0119842;-0.144478;9.81503;10.1139;0.00625096;0.00708696;-8.83232e-05;1.81545;101.004;2466;2494;5000;
129040;-0.00752378;-0.139091;10;9.68198;0.00607655;0.0070914;-0.000105706;0;103.118;2498;2466;5000;
129050;-0.00769983;-0.138942;9.98369;9.61523;0.00632636;0.00644329;-0.000151123;0.1628;91.9603;2517;2449;5000;
129060;-0.00992223;-0.136736;9.84684;9.69829;0.0062381;0.00682029;-0.000240023;1.50818;100.425;2515;2443;5000;
129070;-0.00950605;-0.139245;9.9479;9.90818;0.00660389;0.00721879;7.59393e-06;0.518327;99.0335;2481;2482;5000;
129080;-0.013333;-0.146334;10;10.3328;0.00718517;0.0074209;0.000139024;0;103.859;2365;2577;5000;
129090;-0.011892;-0.140601;9.83421;9.62406;0.00705514;0.0074326;-2.02948e-06;1.63042;97.7217;2524;2432;5000;
129100;-0.00374674;-0.141656;9.81474;10.0853;0.00671563;0.0074533;-0.00011789;1.81826;101.86;2471;2490;5000;
129110;0.00178019;-0.14129;10;10.0156;0.00639546;0.00707857;0.000168782;0;106.687;2402;2561;5000;
129120;-0.00335992;-0.140288;9.78295;10.343;0.00567172;0.0072183;-4.13468e-05;2.12343;101.577;2442;2524;5000;
129130;-0.000595571;-0.144668;10;10.0199;0.00560713;0.0068688;-9.12341e-05;0;103.625;2446;2515;5000;
129140;0.00244367;-0.147762;9.952;9.952;0.00562717;0.00635499;3.51031e-05;0.477696;100.478;2468;2488;5000;
129150;0.00630426;-0.137698;9.72833;9.6636;0.00580011;0.00646962;0.000117919;2.64293;95.1211;2527;2435;5000;
129160;-0.00190308;-0.139045;9.62833;9.86088;0.00605364;0.00612016;0.000171585;3.5786;95.9708;2505;2461;5000;
129170;0.00747672;-0.14268;10;9.96013;0.00595368;0.00635742;4.66359e-05;0;104.703;2470;2498;5000;
129180;0.0110998;-0.132751;9.94771;9.83691;0.00573081;0.00649252;0.000154237;0.520194;100.331;2487;2473;5000;
129190;0.00368093;-0.132425;9.94402;9.95198;0.00586345;0.00671829;-4.38126e-05;0.556643;103.239;2473;2487;5000;
129200;-0.000126536;-0.120934;9.93254;10.0927;0.00626566;0.00648219;-1.14007e-05;0.670052;104.467;2461;2503;5000;
129210;-0.00162821;-0.130263;10;9.95695;0.00600645;0.0067537;-5.40754e-05;0;102.425;2419;2544;5000;
129220;0.00439924;-0.122368;9.86199;10.1339;0.00672357;0.00739159;-2.30968e-06;1.36108;103.594;2468;2501;5000;
129230;0.00890826;-0.12472;9.80684;9.63817;0.0072045;0.00770007;9.7064e-05;1.89428;96.7677;2526;2437;5000;
129240;0.00119405;-0.134255;10;10.108;0.00715069;0.00829824;-0.000153556;0;100.388;2433;2526;5000;
129250;0.00384099;-0.131591;9.79818;9.93126;0.00726301;0.00874719;0.000224712;1.97747;101.936;2489;2476;5000;
129260;-0.00160933;-0.126394;9.93966;9.82896;0.007204;0.00853419;8.1494e-05;0.599738;102.079;2496;2471;5000;
129270;-0.00602804;-0.126578;9.98402;10.008;0.00743456;0.00882794;-0.000273546;0.159553;102.923;2451;2499;5000;
129280;-0.00616806;-0.122681;10;9.85329;0.00741591;0.00825595;-8.69612e-05;0;101.683;2479;2485;5000;
129290;0.00149072;-0.12549;9.83633;9.86774;0.00770815;0.00860495;-6.20156e-05;1.60994;92.2871;2498;2464;5000;
129300;-0.00232736;-0.121066;9.72888;9.94297;0.00778851;0.00777385;-1.86349e-06;2.63769;90.8318;2486;2476;5000;
129310;0.00241152;-0.126079;9.96764;9.74684;0.00672749;0.00860064;-0.000106479;0.322577;96.6131;2493;2464;5000;
129320;0.00632376;-0.125669;10;10.0957;0.00638164;0.0085022;0.000111518;0;104.495;2439;2533;5000;
129330;0.00608276;-0.123204;9.81655;10.283;0.00654196;0.00816089;2.27355e-06;1.80085;105.621;2449;2515;5000;
129340;0.00891846;-0.122791;9.97549;9.56897;0.00689636;0.00748315;2.85331e-05;0.244497;98.717;2521;2442;5000;
129350;0.00696067;-0.117635;10;10.0881;0.00689035;0.0075002;3.95533e-05;0;99.672;2444;2520;5000;
129360;0.00531492;-0.117554;10;9.69531;0.00641034;0.00815095;0.000100181;0;106.235;2491;2482;5000;
129370;0.0101213;-0.122151;9.96457;10.2886;0.00648938;0.00915499;-4.96782e-05;0.353075;96.5427;2433;2531;5000;
129380;0.0094426;-0.120088;9.8483;9.85571;0.0065063;0.00889569;8.59894e-05;1.49395;96.3319;2506;2467;5000;
129390;0.0045546;-0.110456;10;9.96021;0.00687247;0.00856074;-6.47033e-05;0;98.2077;2456;2503;5000;
129400;0.00388447;-0.108789;9.69831;9.45107;0.00653459;0.00898806;0.000116484;2.92588;97.8689;2553;2411;5000;
129410;0.0138155;-0.104778;9.82636;10.0649;0.00698575;0.00838522;0.000166083;1.70623;99.8336;2479;2490;5000;
129420;0.00660685;-0.101836;10;9.92138;0.00707479;0.00839946;0.000307877;0;100.466;2435;2524;5000;
129430;0.00283535;-0.103727;9.74359;9.95943;0.00737848;0.00884722;7.5526e-06;2.49836;101.986;2479;2470;5000;
129440;0.000271527;-0.112211;9.85938;9.773;0.00710171;0.00920019;0.000222691;1.38641;98.0369;2506;2454;5000;
129450;-0.00315761;-0.111368;9.48837;9.64876;0.00706635;0.00857815;0.000346071;4.85452;93.2237;2526;2448;5000;
129460;0.000941737;-0.109287;10;10.0355;0.00689885;0.00882342;2.1581e-09;0;102.724;2432;2541;5000;
129470;0.00331143;-0.109043;10;10.024;0.0083912;0.00782254;-0.000207806;0;104.159;2461;2506;5000;
129480;0.0032596;-0.108644;10;9.94473;0.00848253;0.00745546;0.000155604;0;101.931;2446;2519;5000;
129490;-0.000503065;-0.112648;9.61415;9.33121;0.00781836;0.00708223;1.03419e-05;3.70964;95.0145;2576;2392;5000;
129500;-0.00411464;-0.108688;9.92739;9.762;0.00739899;0.0073657;1.91689e-05;0.720827;92.0497;2506;2461;5000;
129510;-0.00512593;-0.104441;9.77273;9.73515;0.00780325;0.00743099;2.09063e-05;2.22107;90.8608;2517;2451;5000;
129520;-0.00379877;-0.0986318;10;9.73715;0.00710866;0.00739134;-7.23968e-05;0;98.6755;2487;2482;5000;
129530;-0.00501456;-0.104297;9.88029;9.92382;0.00683443;0.00739437;3.18016e-05;1.1828;100.997;2496;2476;5000;
129540;-0.00111963;-0.107987;9.75109;9.87444;0.00668617;0.00794998;0.000145754;2.42718;100.956;2499;2468;5000;
129550;-0.01108;-0.109529;9.85961;9.80455;0.00612772;0.00826284;-3.63488e-05;1.38422;100.042;2507;2458;5000;
129560;-0.0124319;-0.107836;9.87337;9.471;0.00595733;0.00829551;8.46793e-05;1.2503;98.6622;2547;2417;5000;
129570;-0.00514004;-0.11042;9.98396;9.93615;0.00576806;0.00863906;-9.78812e-05;0.160128;95.5266;2476;2490;5000;
129580;-0.00458635;-0.113224;9.97616;10.1128;0.00610793;0.00862109;-3.61601e-05;0.237811;101.961;2451;2511;5000;
129590;0.000872159;-0.115062;10;10.1962;0.00555881;0.00821099;0.000290217;0;105.969;2418;2546;5000;
129600;0.00292289;-0.121818;9.79845;10.3595;0.00625837;0.00808305;-0.000193734;1.97488;100.408;2438;2528;5000;
129610;0.000821261;-0.127445;10;9.97277;0.00582477;0.00833708;-9.83878e-05;0;107.934;2399;2564;5000;
129620;-0.00591133;-0.117655;10;9.76209;0.00590254;0.00795372;3.30655e-05;0;97.5643;2463;2503;5000;
129630;0.000675109;-0.116491;9.89264;10.0121;0.00559884;0.00875313;5.47728e-05;1.06203;98.7121;2474;2488;5000;
129640;-0.000212249;-0.114591;9.89907;9.71859;0.00518325;0.00934863;-0.000209855;0.999099;97.939;2509;2452;5000;
129650;0.00477193;-0.113564;9.78918;9.86726;0.0054753;0.00887843;2.05225e-05;2.06375;95.8392;2507;2461;5000;
129660;0.000123997;-0.112669;9.9284;10.0402;0.00516343;0.00938528;-9.75658e-05;0.710864;100.32;2462;2496;5000;
129670;-0.00233015;-0.10738;9.79518;9.67331;0.00570382;0.00871661;9.0348e-05;2.00624;92.6423;2525;2439;5000;
129680;-0.00371573;-0.09953;10;10.1003;0.00504469;0.00873925;9.94944e-05;0;101.113;2449;2518;5000;
129690;-0.00741895;-0.0892602;9.9168;10.109;0.00499493;0.00851042;-8.08242e-06;0.82509;94.0511;2472;2503;5000;
129700;-0.00275483;-0.093814;9.78632;10.2514;0.00475044;0.00867312;-0.00012134;2.0911;98.8238;2459;2519;5000;
129710;-0.00355033;-0.0873684;10;9.83504;0.00441047;0.0085758;-0.000104177;0;98.0089;2475;2504;5000;
129720;-0.00107381;-0.0839396;10;9.72028;0.00462581;0.00811941;-4.99723e-05;0;99.0671;2471;2502;5000;
129730;0.00421303;-0.0897796;10;9.91732;0.0053801;0.00831854;-2.40187e-05;0;104.127;2454;2519;5000;
129740;0.00250934;-0.0939894;10;9.83064;0.00518401;0.00907595;-1.52222e-05;0;106.746;2475;2496;5000;
129750;0.0057042;-0.0928491;9.60587;10.0249;0.00556231;0.00890041;0.000110115;3.78593;102.984;2482;2486;5000;
129760;-0.00143803;-0.0965738;9.96795;9.9361;0.00598079;0.0092502;-9.58896e-05;0.319486;100.954;2481;2488;5000;
129770;6.41918e-05;-0.0880202;9.8646;9.91965;0.00496832;0.00846938;-0.000198269;1.33571;93.284;2498;2477;5000;
129780;-0.000366429;-0.0834168;9.47451;9.44082;0.00508369;0.00777095;-0.000175727;4.97876;91.8098;2565;2416;5000;
129790;-0.00121283;-0.0838711;10;10.1768;0.00552752;0.00757741;0.000160278;0;103.184;2433;2532;5000;
129800;-0.00433758;-0.0884188;10;10.0921;0.00530223;0.00786804;-0.00013018;0;105.08;2452;2519;5000;
129810;-0.00335538;-0.0776777;10;10.1082;0.00549933;0.00759028;0.000156948;0;100.71;2454;2522;5000;
129820;-0.00944205;-0.0793127;9.93259;10.109;0.00558872;0.00776736;0.000144251;0.669525;102.934;2467;2505;5000;
129830;-0.00597254;-0.0800844;9.73859;10.0533;0.00612558;0.00721004;4.16224e-05;2.54579;97.453;2478;2496;5000;
129840;-0.0043947;-0.081935;10;10.0601;0.00659671;0.00689975;-0.000146123;0;99.5557;2459;2511;5000;
129850;-0.00558794;-0.0786689;9.66187;10.0247;0.00618931;0.00640914;5.66772e-05;3.26694;99.6286;2482;2486;5000;
129860;-0.00687804;-0.0836224;10;10.2042;0.00638738;0.00636156;4.86889e-05;0;104.123;2424;2548;5000;
129870;-0.00194841;-0.0877304;9.82414;9.79584;0.00644041;0.00616448;-2.41053e-05;1.72767;96.9559;2515;2458;5000;
129880;6.0815e-05;-0.093385;10;9.75236;0.00585653;0.00635149;6.39767e-05;0;101.314;2487;2481;5000;
129890;-0.00288624;-0.0836255;10;10.2846;0.00561674;0.00590688;-0.000207338;0;109.298;2417;2566;5000;
129900;-0.0085804;-0.0918367;9.79051;9.94332;0.00603395;0.00629457;-5.7357e-05;2.05098;101.535;2493;2477;5000;
129910;-0.00561658;-0.0975634;9.9243;10.004;0.00577254;0.00685729;-5.13438e-05;0.751242;98.0321;2483;2491;5000;
129920;0.000781389;-0.101449;9.92713;9.6917;0.00543685;0.00658704;3.77749e-05;0.723434;99.6678;2514;2452;5000;
129930;0.00653541;-0.101826;9.6668;9.8775;0.00541452;0.00618868;8.94439e-05;3.221;95.2075;2497;2466;5000;
129940;0.00355123;-0.0985232;9.83717;9.92748;0.00576088;0.00663392;-0.000224967;1.60176;98.7055;2503;2477;5000;
129950;0.0120403;-0.108244;9.95231;10.0805;0.00614725;0.00731352;-7.64947e-05;0.474673;100.96;2469;2504;5000;
129960;0.0164369;-0.113282;9.73444;9.83448;0.00598893;0.00824733;-5.13913e-07;2.58505;96.8236;2497;2456;5000;
129970;0.0101967;-0.107087;10;9.76135;0.00595445;0.00836359;3.76552e-05;0;97.2435;2474;2495;5000;
129980;0.0136662;-0.108601;10;9.55061;0.00561593;0.0082339;-0.000114486;0;96.1247;2526;2444;5000;
129990;0.00511809;-0.113332;10;9.69945;0.00542036;0.00780538;-6.93843e-05;0;100.105;2489;2485;5000;
130000;0.000963072;-0.12029;10;10.1328;0.00614027;0.00833672;0.000101656;0;113.264;2376;2594;5000;
130010;0.000947299;-0.11072;9.87179;9.84026;0.00602758;0.00852939;-3.38471e-08;1.26561;98.1374;2504;2464;5000;
130020;0.00661604;-0.106894;9.58053;9.57137;0.00590893;0.00859708;-8.56587e-05;4.01874;95.2469;2535;2421;5000;
130030;0.00814071;-0.10747;9.87372;10.146;0.00689958;0.00875303;-0.000171369;1.24688;102.574;2465;2502;5000;
130040;0.00443629;-0.106955;9.78079;9.74308;0.00694043;0.00831356;1.10348e-05;2.14406;96.9232;2519;2454;5000;
130050;0.00572108;-0.104779;9.75755;9.82689;0.00805131;0.00796442;7.46152e-05;2.3657;98.0779;2498;2455;5000;
130060;0.00169468;-0.112366;9.61736;9.61055;0.00721155;0.00852981;7.8271e-06;3.68001;91.7753;2527;2438;5000;
130070;0.00459048;-0.112481;9.75226;10.0244;0.00756171;0.0087589;3.20717e-05;2.41601;99.5517;2484;2480;5000;
130080;-0.0017131;-0.115123;10;10.2865;0.0071934;0.0081321;-0.000100878;0;109.428;2382;2585;5000;
130090;-0.00467765;-0.107553;9.884;9.884;0.00734133;0.00826616;3.87999e-05;1.14654;97.6265;2500;2471;5000;
130100;-0.00960509;-0.0978547;9.72586;9.67378;0.00716054;0.00747563;-3.5412e-05;2.66621;95.2218;2531;2448;5000;
130110;0.00115901;-0.0958173;9.88053;9.96786;0.00746133;0.00793306;0.000243032;1.18047;98.5928;2482;2481;5000;
130120;-0.00758809;-0.100742;10;9.87332;0.00780155;0.00735679;0.000174451;0;97.2128;2473;2494;5000;
130130;-0.0136072;-0.104645;10;9.8581;0.00752334;0.00764961;-0.000178546;0;99.0733;2476;2501;5000;
130140;-0.0134882;-0.106027;9.64313;9.97936;0.00770102;0.00758605;-0.000219454;3.4413;98.1416;2480;2486;5000;
130150;-0.0129596;-0.0998717;9.80723;9.67729;0.00795813;0.00746595;-0.000160573;1.89055;94.8361;2528;2442;5000;
130160;-0.00919237;-0.0987237;9.70161;9.88993;0.00822783;0.0077552;0.000346431;2.89487;99.091;2496;2471;5000;
130170;-0.0125521;-0.10057;10;9.92854;0.00802538;0.00687503;-6.88506e-05;0;109.483;2462;2501;5000;
130180;-0.0173708;-0.102948;10;9.674;0.00716138;0.00730651;-0.000146761;0;96.1624;2505;2463;5000;
130190;-0.0175745;-0.104931;10;9.80369;0.00784485;0.00760524;0.000111965;0;99.0584;2482;2497;5000;
130200;-0.0215713;-0.0971675;9.8801;9.89592;0.0068553;0.00746638;7.66147e-05;1.18466;98.9483;2495;2472;5000;
130210;-0.0182846;-0.0997078;10;10.3331;0.00763571;0.0071208;-0.000110566;0;112.887;2431;2544;5000;
130220;-0.0155209;-0.0937777;9.79738;9.85099;0.00741633;0.00684596;-4.1774e-05;1.98517;95.6282;2501;2466;5000;
130230;-0.00646459;-0.0980961;10;10.4486;0.00875101;0.00717782;-0.000318542;0;104.856;2409;2562;5000;
130240;0.00563723;-0.102468;9.69541;9.71278;0.00918569;0.00693211;8.87549e-05;2.95311;98.5826;2517;2451;5000;
130250;0.00761353;-0.107254;10;9.80008;0.00968479;0.0071781;-0.000166488;0;98.6272;2465;2500;5000;
130260;-0.00719937;-0.113394;9.88297;9.71055;0.00954936;0.00773336;-0.000128251;1.1566;96.4666;2510;2449;5000;
130270;-0.00448821;-0.115459;9.89546;9.79308;0.009703;0.0083856;0.000163854;1.03451;99.0419;2503;2461;5000;
130280;0.00121618;-0.108862;9.8706;9.65968;0.00953493;0.00856538;-0.000241207;1.27723;98.1826;2522;2441;5000;
130290;0.00298519;-0.107434;10;10.1114;0.00927291;0.0078793;-0.000162961;0;105.556;2420;2542;5000;
130300;-0.00969017;-0.10122;9.80182;9.95155;0.00947821;0.00793263;-0.000163409;1.94249;102.299;2486;2473;5000;
130310;-0.00842863;-0.105812;9.89666;10.0242;0.00862;0.00816912;0.000145298;1.02271;100.483;2478;2490;5000;
130320;-0.0200698;-0.101308;10;9.79289;0.0084311;0.00832272;0.000118017;0;99.1755;2447;2506;5000;
130330;-0.0165449;-0.102519;9.97985;9.83717;0.00878087;0.00847807;6.10094e-05;0.201045;97.9481;2489;2477;5000;
130340;-0.0061086;-0.102911;9.8105;10.0649;0.00881101;0.00857358;-2.86237e-05;1.85908;103.766;2468;2485;5000;
130350;-0.00582292;-0.10302;10;9.73176;0.00837554;0.00827834;-0.00012119;0;100.362;2488;2467;5000;
130360;-0.000208052;-0.0977473;9.47409;9.90397;0.009;0.00878024;-5.59689e-05;4.98253;99.5732;2497;2468;5000;
130370;0.00696667;-0.102575;10;9.92493;0.00957754;0.00951332;8.60787e-05;0;106.079;2450;2512;5000;
130380;0.00571918;-0.108338;10;10.0562;0.00998482;0.00894972;-0.000101899;0;101.882;2445;2507;5000;
130390;0.00963857;-0.115239;9.78993;9.96367;0.00944794;0.00872539;-0.000126368;2.05655;104.763;2478;2470;5000;
130400;0.0121712;-0.1254;9.51651;9.51547;0.00914616;0.00937975;-4.44258e-05;4.60114;91.174;2543;2421;5000;
130410;0.00915802;-0.125877;10;9.89324;0.01105;0.00924256;0.000150665;0;105.683;2455;2502;5000;
130420;0.00937934;-0.128147;9.64844;9.97951;0.00990903;0.00920376;0.000189107;3.39203;100.123;2478;2470;5000;
130430;0.00555824;-0.123309;10;10.1318;0.0103564;0.00915081;0.000165773;0;102.738;2428;2537;5000;
130440;0.0104247;-0.11573;10;10.0279;0.00920142;0.00906119;9.79437e-05;0;104.862;2435;2516;5000;
130450;0.00581225;-0.115309;9.70588;9.91429;0.00881479;0.00884477;-0.000316005;2.85467;100.931;2487;2475;5000;
130460;0.000678143;-0.122092;10;10.323;0.00827769;0.00869918;0.000158925;0;106.961;2394;2557;5000;
130470;0.0014242;-0.120375;10;9.5435;0.00783964;0.00844847;-1.9574e-06;0;94.3293;2515;2446;5000;
130480;0.00280227;-0.114371;9.96393;9.92415;0.00798812;0.00846197;-0.000305202;0.35942;105.982;2479;2486;5000;
130490;0.00510346;-0.113809;10;9.87357;0.00765311;0.00885259;0.000203362;0;99.3123;2473;2499;5000;
130500;0.0067064;-0.107088;10;10.3528;0.0075714;0.00889444;3.78928e-05;0;105.107;2412;2553;5000;
130510;0.00386019;-0.107272;10;10.1077;0.00646704;0.00779267;-0.000176567;0;103.339;2429;2534;5000;
130520;0.00595817;-0.108783;10;10.0877;0.00648046;0.00849652;0.00017915;0;101.467;2443;2531;5000;
130530;0.00970155;-0.102337;9.89683;10.0484;0.00614113;0.00835952;-3.58736e-05;1.0211;99.4331;2482;2494;5000;
130540;0.0200506;-0.103591;10;9.92442;0.00628473;0.00818097;-1.44854e-05;0;101.546;2469;2495;5000;
130550;0.0181096;-0.104024;10;9.9681;0.00652205;0.00844969;-5.91709e-05;0;100.876;2468;2500;5000;
130560;0.0126512;-0.104318;10;9.96818;0.00626474;0.00754451;1.69392e-06;0;98.3283;2453;2506;5000;
130570;0.00775444;-0.106335;9.414;9.97049;0.00632709;0.00788088;-3.25011e-05;5.51658;104.004;2496;2474;5000;
130580;0.0110759;-0.0975885;9.96302;9.45051;0.00654246;0.00758715;-1.46111e-05;0.368394;90.6957;2540;2425;5000;
130590;0.0165685;-0.0983766;9.96465;10.3382;0.00662163;0.00768206;-5.26896e-05;0.352246;106.528;2433;2537;5000;
130600;0.00911229;-0.101124;9.81804;9.97573;0.00645991;0.00750433;2.58761e-06;1.78651;97.2486;2494;2482;5000;
130610;-0.000631431;-0.114852;9.91369;10.3101;0.00612221;0.0083948;-6.49174e-05;0.855634;101.658;2440;2527;5000;
130620;0.00434991;-0.120846;10;10.0923;0.00552155;0.00858863;-0.000149148;0;104.167;2458;2514;5000;
130630;-0.000190775;-0.117541;10;10.1354;0.00577713;0.00878043;6.49758e-06;0;106.155;2416;2545;5000;
130640;-0.00231878;-0.115669;9.71611;9.61184;0.00583796;0.00855567;-8.37821e-05;2.75827;96.408;2526;2430;5000;
130650;0.00254948;-0.11516;10;10.0794;0.00547322;0.00815779;1.57403e-05;0;105.391;2413;2540;5000;
130660;0.00875602;-0.104526;10;10.004;0.00554055;0.0077212;1.95187e-05;0;110.799;2433;2529;5000;
130670;0.0159685;-0.101087;9.97967;9.66535;0.00476509;0.00802831;0.00012482;0.202839;98.1951;2520;2455;5000;
130680;0.0119944;-0.100809;10;10.2601;0.00478809;0.00666113;-0.000123743;0;103.054;2410;2564;5000;
130690;0.00681239;-0.097694;9.76717;10.2229;0.00471789;0.00704173;-1.54819e-05;2.27408;102.881;2461;2517;5000;
130700;0.010316;-0.1019;9.74643;9.77383;0.0043299;0.0076562;-1.7039e-05;2.47136;98.3333;2512;2460;5000;
130710;0.0168672;-0.103203;10;10.0641;0.00421262;0.00759166;0.000140446;0;99.5554;2453;2513;5000;
130720;0.0215004;-0.111896;9.75552;9.86607;0.00375269;0.00772156;-1.19526e-07;2.38502;98.3993;2505;2474;5000;
130730;0.023074;-0.10173;10;10.1728;0.00345557;0.0074752;8.36476e-05;0;103.949;2431;2531;5000;
130740;0.026244;-0.105855;9.92748;9.78554;0.00337613;0.00705931;-0.00010986;0.719962;96.3003;2504;2464;5000;
130750;0.023311;-0.101084;10;10.0682;0.00390552;0.00630127;9.21075e-05;0;102.682;2465;2511;5000;
130760;0.0205712;-0.101172;10;10.2022;0.00405948;0.00650469;-3.18827e-05;0;110.784;2394;2573;5000;
130770;0.0133979;-0.1013;9.88893;10.0565;0.0038698;0.00627556;9.13391e-05;1.09833;98.1009;2479;2493;5000;
130780;0.0172812;-0.104598;9.79887;9.61018;0.00413039;0.0067571;0.000177832;1.97081;95.6317;2541;2436;5000;
130790;0.0160053;-0.105657;9.85623;9.85176;0.00372031;0.00667304;-3.01442e-05;1.41703;98.4155;2508;2468;5000;
130800;0.0152944;-0.106131;10;9.7763;0.0038571;0.00587901;-4.93396e-05;0;100.539;2489;2491;5000;
130810;0.0169973;-0.105496;10;9.88212;0.00388269;0.00595865;0.000109312;0;97.7464;2462;2515;5000;
130820;0.0185443;-0.106768;10;9.82946;0.00396857;0.00631226;-9.65748e-05;0;101.211;2435;2536;5000;
130830;0.0171407;-0.0962572;9.92927;10.2933;0.00391763;0.00584724;0.000182624;0.702267;102.317;2452;2527;5000;
130840;0.0219385;-0.0955936;9.85277;9.87535;0.0037573;0.00546967;-5.92895e-05;1.45067;97.974;2504;2476;5000;
130850;0.0184056;-0.09732;10;10.2756;0.0041703;0.00505941;4.58498e-05;0;103.775;2447;2535;5000;
